game_id,season,week,gameday,away_team,home_team,home_score,away_score,result,home_win_actual,incumbent_home_win_prob,predicted_winner,confidence_bucket,model_version,feature_set,calibration_method,caution_qb_change,caution_neutral,caution_early_season,caution_missing_features,caution_model_market_disagreement,market_model_diff,market_prob_diagnostic,market_minus_model_diagnostic,qb_change_flag,game_type,roof,surface,weekday,div_game,log_loss,brier,correct,actual_winner,is_favorite_correct,is_underdog_correct
2022_18_CAR_NO,2022,18,2023-01-08,CAR,NO,7,10,-3,0.0,0.6487270842637212,NO,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,-0.0235,0.6252,-0.0235,0,REG,dome,sportturf,Sunday,1,1.0462,0.4208,0,CAR,0,0
2022_09_BUF_NYJ,2022,9,2022-11-06,BUF,NYJ,20,17,3,1.0,0.3514701398250219,BUF,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,1,-0.1576,0.1939,-0.1576,0,REG,outdoors,fieldturf,Sunday,1,1.0456,0.4206,0,NYJ,0,0
2022_05_HOU_JAX,2022,5,2022-10-09,HOU,JAX,6,13,-7,0.0,0.6484205159476688,JAX,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0825,0.7309,0.0825,0,REG,outdoors,grass,Sunday,1,1.0453,0.4204,0,HOU,0,0
2022_03_GB_TB,2022,3,2022-09-25,GB,TB,12,14,-2,0.0,0.6482601817811768,TB,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,0,-0.1092,0.539,-0.1092,0,REG,outdoors,grass,Sunday,0,1.0449,0.4202,0,GB,0,0
2022_15_NYG_WAS,2022,15,2022-12-18,NYG,WAS,12,20,-8,0.0,0.6465584132049781,WAS,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0057,0.6523,0.0057,0,REG,outdoors,grass,Sunday,1,1.04,0.418,0,NYG,0,0
2022_07_CHI_NE,2022,7,2022-10-24,CHI,NE,14,33,-19,0.0,0.6459464607363301,NE,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),1,0,0,0,0,0.1269,0.7728,0.1269,1,REG,outdoors,fieldturf,Monday,0,1.0383,0.4172,0,CHI,0,0
2022_11_DAL_MIN,2022,11,2022-11-20,DAL,MIN,3,40,-37,0.0,0.6387713019659892,MIN,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,1,-0.1916,0.4472,-0.1916,0,REG,dome,sportturf,Sunday,0,1.0182,0.408,0,DAL,0,0
2022_09_LV_JAX,2022,9,2022-11-06,LV,JAX,27,20,7,1.0,0.3695114916499541,LV,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0816,0.4511,0.0816,0,REG,outdoors,grass,Sunday,0,0.9956,0.3975,0,JAX,0,0
2022_14_LV_LA,2022,14,2022-12-08,LV,LA,17,16,1,1.0,0.3711667827139859,LV,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),1,0,0,0,0,-0.0894,0.2818,-0.0894,1,REG,dome,matrixturf,Thursday,0,0.9911,0.3954,0,LA,0,0
2022_12_TB_CLE,2022,12,2022-11-27,TB,CLE,23,17,6,1.0,0.3763639025985243,TB,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0117,0.3881,0.0117,0,REG,outdoors,grass,Sunday,0,0.9772,0.3889,0,CLE,0,0
2022_08_NE_NYJ,2022,8,2022-10-30,NE,NYJ,17,22,-5,0.0,0.6195801444115597,NYJ,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,1,-0.2129,0.4067,-0.2129,0,REG,outdoors,fieldturf,Sunday,1,0.9665,0.3839,0,NE,0,0
2022_01_SF_CHI,2022,1,2022-09-11,SF,CHI,19,10,9,1.0,0.3807887680882738,SF,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,0,-0.074,0.3068,-0.074,0,REG,outdoors,grass,Sunday,0,0.9655,0.3834,0,CHI,0,0
2022_07_SEA_LAC,2022,7,2022-10-23,SEA,LAC,23,37,-14,0.0,0.6191291085897863,LAC,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0488,0.6679,0.0488,0,REG,dome,matrixturf,Sunday,0,0.9653,0.3833,0,SEA,0,0
2022_02_WAS_DET,2022,2,2022-09-18,WAS,DET,36,27,9,1.0,0.3913850971669874,WAS,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,0,0.0891,0.4804,0.0891,0,REG,dome,fieldturf,Sunday,0,0.9381,0.3704,0,DET,0,0
2022_10_ATL_CAR,2022,10,2022-11-10,ATL,CAR,25,15,10,1.0,0.3939936030410003,ATL,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0512,0.4452,0.0512,0,REG,outdoors,grass,Thursday,1,0.9314,0.3672,0,CAR,0,0
2022_01_BUF_LA,2022,1,2022-09-08,BUF,LA,10,31,-21,0.0,0.6035199477836782,LA,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,0,-0.1297,0.4738,-0.1297,0,REG,dome,matrixturf,Thursday,0,0.9251,0.3642,0,BUF,0,0
2022_02_NE_PIT,2022,2,2022-09-18,NE,PIT,14,17,-3,0.0,0.6019414543843431,PIT,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,1,-0.187,0.4149,-0.187,0,REG,outdoors,grass,Sunday,0,0.9212,0.3623,0,NE,0,0
2022_03_BAL_NE,2022,3,2022-09-25,BAL,NE,26,37,-11,0.0,0.6010809393274889,NE,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,1,-0.1751,0.426,-0.1751,0,REG,outdoors,fieldturf,Sunday,0,0.919,0.3613,0,BAL,0,0
2022_15_BAL_CLE,2022,15,2022-12-17,BAL,CLE,13,3,10,1.0,0.399105653445549,BAL,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,1,0.1932,0.5923,0.1932,0,REG,outdoors,grass,Saturday,1,0.9185,0.3611,0,CLE,0,0
2022_06_SF_ATL,2022,6,2022-10-16,SF,ATL,28,14,14,1.0,0.4010697228940245,SF,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,-0.0343,0.3667,-0.0343,0,REG,open,fieldturf,Sunday,0,0.9136,0.3587,0,ATL,0,0
2022_16_NO_CLE,2022,16,2022-12-24,NO,CLE,10,17,-7,0.0,0.5934716370256528,CLE,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0345,0.6279,0.0345,0,REG,outdoors,grass,Saturday,0,0.9001,0.3522,0,NO,0,0
2022_12_CIN_TEN,2022,12,2022-11-27,CIN,TEN,16,20,-4,0.0,0.590957558396774,TEN,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,-0.091,0.5,-0.091,0,REG,outdoors,grass,Sunday,0,0.8939,0.3492,0,CIN,0,0
2022_01_PIT_CIN,2022,1,2022-09-11,PIT,CIN,20,23,-3,0.0,0.5873594029264705,CIN,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,0,0.1458,0.7332,0.1458,0,REG,outdoors,fieldturf,Sunday,1,0.8852,0.345,0,PIT,0,0
2022_08_SF_LA,2022,8,2022-10-30,SF,LA,14,31,-17,0.0,0.5870367367396563,LA,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,-0.0847,0.5023,-0.0847,0,REG,dome,matrixturf,Sunday,1,0.8844,0.3446,0,SF,0,0
2022_10_DET_CHI,2022,10,2022-11-13,DET,CHI,30,31,-1,0.0,0.5806138728573526,CHI,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0181,0.5987,0.0181,0,REG,outdoors,grass,Sunday,1,0.869,0.3371,0,DET,0,0
2022_02_CIN_DAL,2022,2,2022-09-18,CIN,DAL,20,17,3,1.0,0.420744404533189,CIN,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),1,0,1,0,1,-0.151,0.2698,-0.151,1,REG,closed,matrixturf,Sunday,0,0.8657,0.3355,0,DAL,0,0
2022_08_LV_NO,2022,8,2022-10-30,LV,NO,24,0,24,1.0,0.4208244014943491,LV,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),1,0,0,0,0,0.0486,0.4694,0.0486,1,REG,dome,sportturf,Sunday,0,0.8655,0.3354,0,NO,0,0
2022_20_CIN_BUF,2022,20,2023-01-22,CIN,BUF,10,27,-17,0.0,0.5757551618857478,BUF,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.1259,0.7017,0.1259,0,DIV,outdoors,a_turf,Sunday,0,0.8574,0.3315,0,CIN,0,0
2022_17_MIN_GB,2022,17,2023-01-01,MIN,GB,41,17,24,1.0,0.425062003126806,MIN,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,1,0.1927,0.6177,0.1927,0,REG,outdoors,grass,Sunday,1,0.8555,0.3306,0,GB,0,0
2022_03_ATL_SEA,2022,3,2022-09-25,ATL,SEA,23,27,-4,0.0,0.5747101237829136,SEA,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,0,-0.0724,0.5023,-0.0724,0,REG,outdoors,fieldturf,Sunday,0,0.855,0.3303,0,ATL,0,0
2022_04_LA_SF,2022,4,2022-10-03,LA,SF,24,9,15,1.0,0.4269853386746578,LA,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,0,0.1129,0.5399,0.1129,0,REG,outdoors,grass,Monday,1,0.851,0.3283,0,SF,0,0
2022_17_PIT_BAL,2022,17,2023-01-01,PIT,BAL,13,16,-3,0.0,0.5708695425445346,BAL,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,-0.036,0.5348,-0.036,0,REG,outdoors,grass,Sunday,1,0.846,0.3259,0,PIT,0,0
2022_14_MIA_LAC,2022,14,2022-12-11,MIA,LAC,23,17,6,1.0,0.4293773060724666,MIA,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,-0.0333,0.3961,-0.0333,0,REG,dome,matrixturf,Sunday,0,0.8454,0.3256,0,LAC,0,0
2022_05_CIN_BAL,2022,5,2022-10-09,CIN,BAL,19,17,2,1.0,0.4321627783873696,CIN,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,1,0.1793,0.6114,0.1793,0,REG,outdoors,grass,Sunday,1,0.839,0.3224,0,BAL,0,0
2022_09_LA_TB,2022,9,2022-11-06,LA,TB,16,13,3,1.0,0.4321277427058682,LA,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,1,0.165,0.5971,0.165,0,REG,outdoors,grass,Sunday,0,0.839,0.3225,0,TB,0,0
2022_13_CLE_HOU,2022,13,2022-12-04,CLE,HOU,14,27,-13,0.0,0.565699416546109,HOU,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),1,0,0,0,1,-0.3102,0.2555,-0.3102,1,REG,closed,astroturf,Sunday,0,0.834,0.32,0,CLE,0,0
2022_06_BUF_KC,2022,6,2022-10-16,BUF,KC,20,24,-4,0.0,0.5637526324482943,KC,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,-0.143,0.4207,-0.143,0,REG,outdoors,grass,Sunday,0,0.8295,0.3178,0,BUF,0,0
2022_16_DET_CAR,2022,16,2022-12-24,DET,CAR,37,23,14,1.0,0.438252570777197,DET,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0117,0.45,0.0117,0,REG,outdoors,grass,Saturday,0,0.825,0.3156,0,CAR,0,0
2022_06_WAS_CHI,2022,6,2022-10-13,WAS,CHI,7,12,-5,0.0,0.555280427282549,CHI,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,-0.088,0.4673,-0.088,0,REG,outdoors,grass,Thursday,0,0.8103,0.3083,0,WAS,0,0
2022_04_KC_TB,2022,4,2022-10-02,KC,TB,31,41,-10,0.0,0.5527145665001563,TB,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,0,-0.0107,0.542,-0.0107,0,REG,outdoors,grass,Sunday,0,0.8046,0.3055,0,KC,0,0
2022_05_DAL_LA,2022,5,2022-10-09,DAL,LA,10,22,-12,0.0,0.5523795709928623,LA,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.1174,0.6698,0.1174,0,REG,dome,matrixturf,Sunday,0,0.8038,0.3051,0,DAL,0,0
2022_12_DEN_CAR,2022,12,2022-11-27,DEN,CAR,23,10,13,1.0,0.4513403333533849,DEN,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),1,0,0,0,0,0.0246,0.476,0.0246,1,REG,outdoors,grass,Sunday,0,0.7955,0.301,0,CAR,0,0
2022_16_GB_MIA,2022,16,2022-12-25,GB,MIA,20,26,-6,0.0,0.5480580867555731,MIA,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0812,0.6293,0.0812,0,REG,outdoors,grass,Sunday,0,0.7942,0.3004,0,GB,0,0
2022_10_MIN_BUF,2022,10,2022-11-13,MIN,BUF,30,33,-3,0.0,0.5479194181673408,BUF,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,1,0.1574,0.7053,0.1574,0,REG,outdoors,a_turf,Sunday,0,0.7939,0.3002,0,MIN,0,0
2022_08_BAL_TB,2022,8,2022-10-27,BAL,TB,22,27,-5,0.0,0.5447831932729165,TB,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0033,0.548,0.0033,0,REG,outdoors,grass,Thursday,0,0.787,0.2968,0,BAL,0,0
2022_01_GB_MIN,2022,1,2022-09-11,GB,MIN,23,7,16,1.0,0.4561413223094264,GB,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,0,0.0858,0.542,0.0858,0,REG,dome,sportturf,Sunday,1,0.785,0.2958,0,MIN,0,0
2022_04_MIA_CIN,2022,4,2022-09-29,MIA,CIN,27,15,12,1.0,0.4607671601434985,MIA,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,1,0.1772,0.638,0.1772,0,REG,outdoors,fieldturf,Thursday,0,0.7749,0.2908,0,CIN,0,0
2022_02_ARI_LV,2022,2,2022-09-18,ARI,LV,23,29,-6,0.0,0.5382344400503092,LV,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,0,0.1339,0.6722,0.1339,0,REG,dome,grass,Sunday,0,0.7727,0.2897,0,ARI,0,0
2022_15_NE_LV,2022,15,2022-12-18,NE,LV,30,24,6,1.0,0.4628375442752998,NE,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0872,0.55,0.0872,0,REG,dome,grass,Sunday,0,0.7704,0.2885,0,LV,0,0
2022_08_WAS_IND,2022,8,2022-10-30,WAS,IND,16,17,-1,0.0,0.5259017481227581,IND,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),1,0,0,0,0,0.0608,0.5867,0.0608,1,REG,closed,fieldturf,Sunday,0,0.7463,0.2766,0,WAS,0,0
2022_04_CHI_NYG,2022,4,2022-10-02,CHI,NYG,20,12,8,1.0,0.4745322236406387,CHI,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,0,0.1013,0.5758,0.1013,0,REG,outdoors,fieldturf,Sunday,0,0.7454,0.2761,0,NYG,0,0
2022_07_PIT_MIA,2022,7,2022-10-23,PIT,MIA,16,10,6,1.0,0.4767437028102048,PIT,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),1,0,0,0,1,0.2497,0.7265,0.2497,1,REG,outdoors,grass,Sunday,0,0.7408,0.2738,0,MIA,0,0
