game_id,season,week,gameday,away_team,home_team,home_score,away_score,result,home_win_actual,incumbent_home_win_prob,base_incumbent_prob,predicted_winner,confidence_bucket,model_version,model_date,training_seasons,feature_set,calibration_method,model_holdout_ll,elo_k,elo_hfa,elo_reg,elo_decay,elo_qb_bonus,overlay_gamma,overlay_cap,overlay_gate_active,home_qb_adj,away_qb_adj,caution_qb_change,caution_neutral,caution_early_season,caution_missing_features,caution_model_market_disagreement,market_model_diff,market_prob_diagnostic,market_minus_model_diagnostic,qb_change_flag,game_type,roof,surface,weekday,div_game,log_loss,brier,correct,actual_winner,is_favorite_correct,is_underdog_correct
2019_10_ATL_NO,2019,10,2019-11-10,ATL,NO,9,26,-17,0.0,0.913355319674462,0.9031475020463832,NO,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,22.8,1.5,1,0,0,0,0,-0.074,0.8394,-0.074,1,REG,dome,astroturf,Sunday,1,2.4459,0.8342,0,ATL,0,0
2020_15_PIT_CIN,2020,15,2020-12-21,PIT,CIN,27,17,10,1.0,0.1012536489668279,0.1515037759821359,PIT,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-48.6,45.6,1,0,0,0,0,0.0227,0.1239,0.0227,1,REG,outdoors,grass,Monday,1,2.2901,0.8077,0,CIN,0,0
2019_17_MIA_NE,2019,17,2019-12-29,MIA,NE,24,27,-3,0.0,0.8890183568700146,0.8348276821295291,NE,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,82.6,-43.1,0,0,0,0,0,0.0009,0.8899,0.0009,0,REG,outdoors,grass,Sunday,1,2.1984,0.7904,0,MIA,0,0
2020_13_NYG_SEA,2020,13,2020-12-06,NYG,SEA,12,17,-5,0.0,0.8888591245697622,0.8346051639930101,SEA,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,40.7,-78.6,1,0,0,0,0,-0.0777,0.8111,-0.0777,1,REG,outdoors,fieldturf,Sunday,0,2.197,0.7901,0,NYG,0,0
2019_06_DAL_NYJ,2019,6,2019-10-13,DAL,NYJ,24,22,2,1.0,0.1251891475687145,0.1847010634888658,DAL,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-63.9,39.8,1,0,0,0,0,0.1372,0.2624,0.1372,1,REG,outdoors,fieldturf,Sunday,0,2.0779,0.7653,0,NYJ,0,0
2019_16_ARI_SEA,2019,16,2019-12-22,ARI,SEA,13,27,-14,0.0,0.8738675936006761,0.8138282405002912,SEA,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,45.0,-40.8,0,0,0,0,0,-0.1038,0.7701,-0.1038,0,REG,outdoors,fieldturf,Sunday,1,2.0704,0.7636,0,ARI,0,0
2020_13_WAS_PIT,2020,13,2020-12-07,WAS,PIT,17,23,-6,0.0,0.8658452175893903,0.8519001579130842,PIT,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,49.6,20.0,0,0,0,0,1,-0.1597,0.7062,-0.1597,0,REG,outdoors,grass,Monday,0,2.0088,0.7497,0,WAS,0,0
2019_18_MIN_NO,2019,18,2020-01-05,MIN,NO,20,26,-6,0.0,0.8648085611204858,0.837527994134303,NO,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,22.8,-14.7,1,0,0,0,0,-0.1075,0.7573,-0.1075,1,WC,dome,astroturf,Sunday,0,2.0011,0.7479,0,MIN,0,0
2020_15_NYJ_LA,2020,15,2020-12-20,NYJ,LA,20,23,-3,0.0,0.8639354094388498,0.8639354094388498,LA,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,24.0,-58.3,0,0,0,0,0,0.0447,0.9087,0.0447,0,REG,dome,matrixturf,Sunday,0,1.9946,0.7464,0,NYJ,0,0
2020_14_NO_PHI,2020,14,2020-12-13,NO,PHI,24,21,3,1.0,0.1430337432649691,0.1685765146955751,NO,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-20.9,12.9,1,0,0,0,0,0.1097,0.2527,0.1097,1,REG,outdoors,grass,Sunday,0,1.9447,0.7344,0,PHI,0,0
2020_05_LV_KC,2020,5,2020-10-11,LV,KC,32,40,-8,0.0,0.8566594039268414,0.801974331656721,KC,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,80.9,-27.6,0,0,0,0,0,-0.0557,0.801,-0.0557,0,REG,outdoors,astroturf,Sunday,1,1.9425,0.7339,0,LV,0,0
2020_11_DAL_MIN,2020,11,2020-11-22,DAL,MIN,28,31,-3,0.0,0.8380987545779642,0.833037305496311,MIN,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-15.0,-21.4,1,0,0,0,0,-0.1072,0.7309,-0.1072,1,REG,dome,sportturf,Sunday,0,1.8208,0.7024,0,DAL,0,0
2019_04_TB_LA,2019,4,2019-09-29,TB,LA,40,55,-15,0.0,0.825624750178962,0.825624750178962,LA,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,41.0,-43.4,0,0,1,0,0,-0.0255,0.8001,-0.0255,0,REG,outdoors,grass,Sunday,0,1.7465,0.6817,0,TB,0,0
2020_01_ARI_SF,2020,1,2020-09-13,ARI,SF,20,24,-4,0.0,0.809323072576361,0.7391420248863895,SF,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,103.9,-30.2,0,0,1,0,0,-0.0934,0.7159,-0.0934,0,REG,outdoors,grass,Sunday,1,1.6572,0.655,0,ARI,0,0
2020_08_TEN_CIN,2020,8,2020-11-01,TEN,CIN,31,20,11,1.0,0.191347262673993,0.2303358145323723,TEN,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-52.0,0.8,0,0,0,0,0,0.0683,0.2596,0.0683,0,REG,outdoors,grass,Sunday,0,1.6537,0.6539,0,CIN,0,0
2020_16_CIN_HOU,2020,16,2020-12-27,CIN,HOU,31,37,-6,0.0,0.7937737345126564,0.7486945423534025,HOU,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,4.5,-62.1,1,0,0,0,0,-0.052,0.7418,-0.052,1,REG,closed,grass,Sunday,0,1.5788,0.6301,0,CIN,0,0
2020_16_SF_ARI,2020,16,2020-12-26,SF,ARI,12,20,-8,0.0,0.7827892873322136,0.7499535331237527,ARI,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-8.1,-88.6,1,0,0,0,0,-0.0669,0.7159,-0.0669,1,REG,closed,grass,Saturday,1,1.5269,0.6128,0,SF,0,0
2019_14_DEN_HOU,2019,14,2019-12-08,DEN,HOU,24,38,-14,0.0,0.781508287050595,0.7405490739726395,HOU,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,42.6,0.8,0,0,0,0,0,-0.0098,0.7717,-0.0098,0,REG,closed,grass,Sunday,0,1.521,0.6108,0,DEN,0,0
2020_17_LAC_KC,2020,17,2021-01-03,LAC,KC,21,38,-17,0.0,0.7761663575967978,0.7766660014027705,KC,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-65.0,-39.5,1,0,0,0,1,-0.4936,0.2825,-0.4936,1,REG,outdoors,astroturf,Sunday,1,1.4969,0.6024,0,LAC,0,0
2019_05_DEN_LAC,2019,5,2019-10-06,DEN,LAC,13,20,-7,0.0,0.7747837137442736,0.786221422558744,LAC,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-3.8,7.8,0,0,0,0,0,-0.1002,0.6746,-0.1002,0,REG,outdoors,grass,Sunday,1,1.4907,0.6003,0,DEN,0,0
2019_04_CLE_BAL,2019,4,2019-09-29,CLE,BAL,25,40,-15,0.0,0.7747487240399427,0.745383665616422,BAL,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,33.1,5.1,0,0,1,0,0,-0.031,0.7437,-0.031,0,REG,outdoors,grass,Sunday,1,1.4905,0.6002,0,CLE,0,0
2019_15_ATL_SF,2019,15,2019-12-15,ATL,SF,22,29,-7,0.0,0.7710220736541173,0.7710220736541173,SF,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,108.4,4.3,0,0,0,0,0,0.0253,0.7963,0.0253,0,REG,outdoors,grass,Sunday,0,1.4741,0.5945,0,ATL,0,0
2020_05_MIA_SF,2020,5,2020-10-11,MIA,SF,17,43,-26,0.0,0.7641569229095051,0.6715247740938627,SF,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,94.6,-41.3,1,0,0,0,0,-0.0061,0.758,-0.0061,1,REG,outdoors,grass,Sunday,0,1.4446,0.5839,0,MIA,0,0
2020_04_PHI_SF,2020,4,2020-10-04,PHI,SF,20,25,-5,0.0,0.7623909830227629,0.7593536616426287,SF,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-15.1,-18.0,0,0,1,0,0,-0.0227,0.7397,-0.0227,0,REG,outdoors,grass,Sunday,0,1.4371,0.5812,0,PHI,0,0
2020_12_SF_LA,2020,12,2020-11-29,SF,LA,20,23,-3,0.0,0.7620432118576861,0.6895043550285466,LA,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,23.6,-51.5,0,0,0,0,0,-0.0977,0.6644,-0.0977,0,REG,dome,matrixturf,Sunday,1,1.4357,0.5807,0,SF,0,0
2020_08_MIN_GB,2020,8,2020-11-01,MIN,GB,22,28,-6,0.0,0.761614014787804,0.761614014787804,GB,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,36.9,-24.9,0,0,0,0,0,-0.0675,0.6941,-0.0675,0,REG,outdoors,grass,Sunday,1,1.4339,0.5801,0,MIN,0,0
2020_03_DET_ARI,2020,3,2020-09-27,DET,ARI,23,26,-3,0.0,0.7579090601935053,0.7579090601935053,ARI,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,-7.7,-31.2,0,0,1,0,0,-0.0903,0.6676,-0.0903,0,REG,closed,grass,Sunday,0,1.4184,0.5744,0,DET,0,0
2019_04_OAK_IND,2019,4,2019-09-29,OAK,IND,24,31,-7,0.0,0.752551329557463,0.752551329557463,IND,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,-69.5,-29.2,0,0,1,0,0,-0.0643,0.6883,-0.0643,0,REG,closed,fieldturf,Sunday,0,1.3966,0.5663,0,OAK,0,0
2019_06_PIT_LAC,2019,6,2019-10-13,PIT,LAC,17,24,-7,0.0,0.7513089308248595,0.7348281479283075,LAC,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-5.9,-20.9,1,0,0,0,0,-0.0552,0.6961,-0.0552,1,REG,outdoors,grass,Sunday,0,1.3915,0.5645,0,PIT,0,0
2019_02_IND_TEN,2019,2,2019-09-15,IND,TEN,17,19,-2,0.0,0.747687844785875,0.6986954121824884,TEN,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,2.6,-92.9,0,0,1,0,0,-0.123,0.6247,-0.123,0,REG,outdoors,grass,Sunday,1,1.3771,0.559,0,IND,0,0
2020_16_CLE_NYJ,2020,16,2020-12-27,CLE,NYJ,23,16,7,1.0,0.2538997948542895,0.2538997948542895,CLE,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,-46.5,14.0,0,0,0,0,0,0.0159,0.2698,0.0159,0,REG,outdoors,fieldturf,Sunday,0,1.3708,0.5567,0,NYJ,0,0
2020_18_LA_SEA,2020,18,2021-01-09,LA,SEA,20,30,-10,0.0,0.7370488146596604,0.6837521479671884,SEA,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,41.9,-5.1,0,0,0,0,0,-0.1208,0.6163,-0.1208,0,WC,outdoors,fieldturf,Saturday,1,1.3358,0.5432,0,LA,0,0
2019_19_TEN_BAL,2019,19,2020-01-11,TEN,BAL,12,28,-16,0.0,0.7360307183561662,0.6794905335830214,BAL,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,85.1,-7.6,1,0,0,0,0,0.0537,0.7897,0.0537,1,DIV,outdoors,grass,Saturday,0,1.3319,0.5417,0,TEN,0,0
2019_18_TEN_NE,2019,18,2020-01-04,TEN,NE,13,20,-7,0.0,0.7324507372135611,0.6710498332089615,NE,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,80.6,-11.1,0,0,0,0,0,-0.0684,0.664,-0.0684,0,WC,outdoors,grass,Saturday,0,1.3185,0.5365,0,TEN,0,0
2019_13_NYJ_CIN,2019,13,2019-12-01,NYJ,CIN,22,6,16,1.0,0.2726192360764868,0.2567144762331625,NYJ,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-17.6,-31.8,1,0,0,0,1,0.1895,0.4621,0.1895,1,REG,outdoors,grass,Sunday,0,1.2997,0.5291,0,CIN,0,0
2019_03_NO_SEA,2019,3,2019-09-22,NO,SEA,27,33,-6,0.0,0.726933110063371,0.6834305598593852,SEA,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,41.1,3.6,1,0,1,0,0,-0.0527,0.6743,-0.0527,1,REG,outdoors,fieldturf,Sunday,0,1.298,0.5284,0,NO,0,0
2019_16_NYG_WAS,2019,16,2019-12-22,NYG,WAS,35,41,-6,0.0,0.7243373299378968,0.7157509491729875,WAS,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-32.6,-74.8,1,0,0,0,1,-0.2406,0.4838,-0.2406,1,REG,outdoors,grass,Sunday,1,1.2886,0.5247,0,NYG,0,0
2019_10_MIA_IND,2019,10,2019-11-10,MIA,IND,12,16,-4,0.0,0.7243182790857475,0.7133833127464546,IND,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-30.6,-43.9,1,0,0,0,0,0.0779,0.8022,0.0779,1,REG,closed,fieldturf,Sunday,0,1.2885,0.5246,0,MIA,0,0
2019_13_WAS_CAR,2019,13,2019-12-01,WAS,CAR,21,29,-8,0.0,0.7205623768653995,0.6599078586889182,CAR,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,17.6,-31.8,0,0,0,0,0,0.0821,0.8026,0.0821,0,REG,outdoors,grass,Sunday,0,1.275,0.5192,0,WAS,0,0
2019_05_IND_KC,2019,5,2019-10-06,IND,KC,13,19,-6,0.0,0.7153786444964101,0.7153786444964101,KC,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,54.9,-81.3,0,0,0,0,0,0.0934,0.8088,0.0934,0,REG,outdoors,astroturf,Sunday,0,1.2566,0.5118,0,IND,0,0
2019_15_CLE_ARI,2019,15,2019-12-15,CLE,ARI,38,24,14,1.0,0.2945428737042369,0.3555322938128472,CLE,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-55.9,8.4,0,0,0,0,0,0.1115,0.4061,0.1115,0,REG,closed,grass,Sunday,0,1.2223,0.4977,0,ARI,0,0
2019_05_GB_DAL,2019,5,2019-10-06,GB,DAL,24,34,-10,0.0,0.7024090675132111,0.7024090675132111,DAL,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,46.8,26.8,0,0,0,0,0,-0.0745,0.6279,-0.0745,0,REG,closed,fieldturf,Sunday,0,1.212,0.4934,0,GB,0,0
2020_10_BAL_NE,2020,10,2020-11-15,BAL,NE,23,17,6,1.0,0.2985991788282677,0.3570872679268301,BAL,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-6.2,69.9,0,0,0,0,0,-0.0375,0.2611,-0.0375,0,REG,outdoors,grass,Sunday,0,1.2087,0.492,0,NE,0,0
2019_16_PIT_NYJ,2019,16,2019-12-22,PIT,NYJ,16,10,6,1.0,0.2997805441092152,0.3511347366295271,PIT,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-36.6,4.1,0,0,0,0,0,0.0854,0.3851,0.0854,0,REG,outdoors,fieldturf,Sunday,0,1.2047,0.4903,0,NYJ,0,0
2019_12_TB_ATL,2019,12,2019-11-24,TB,ATL,22,35,-13,0.0,0.6999473191495076,0.6999473191495076,ATL,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,6.0,-44.7,0,0,0,0,0,-0.0702,0.6297,-0.0702,0,REG,closed,fieldturf,Sunday,1,1.2038,0.4899,0,TB,0,0
2019_03_NYG_TB,2019,3,2019-09-22,NYG,TB,31,32,-1,0.0,0.6977947319096929,0.718489419899532,TB,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-38.3,-20.9,1,0,1,0,0,-0.0199,0.6779,-0.0199,1,REG,outdoors,grass,Sunday,0,1.1966,0.4869,0,NYG,0,0
2020_06_DEN_NE,2020,6,2020-10-18,DEN,NE,12,18,-6,0.0,0.6937252611724262,0.7017376442556182,NE,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-0.6,6.0,1,0,0,0,0,0.0507,0.7444,0.0507,1,REG,outdoors,grass,Sunday,0,1.1833,0.4813,0,DEN,0,0
2020_15_LAC_LV,2020,15,2020-12-17,LAC,LV,27,30,-3,0.0,0.6934128349108348,0.6747562248470934,LV,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-25.0,-69.2,0,0,0,0,0,-0.0743,0.6191,-0.0743,0,REG,dome,grass,Thursday,1,1.1823,0.4808,0,LAC,0,0
2019_14_SF_NO,2019,14,2019-12-08,SF,NO,46,48,-2,0.0,0.693306298516176,0.693306298516176,NO,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,22.5,100.0,0,0,0,0,1,-0.1693,0.524,-0.1693,0,REG,dome,astroturf,Sunday,0,1.1819,0.4807,0,SF,0,0
2019_01_GB_CHI,2019,1,2019-09-05,GB,CHI,3,10,-7,0.0,0.6925893024240767,0.6925893024240766,CHI,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,29.2,24.1,0,0,1,0,0,-0.0679,0.6247,-0.0679,0,REG,outdoors,grass,Thursday,1,1.1796,0.4797,0,GB,0,0
2019_04_CAR_HOU,2019,4,2019-09-29,CAR,HOU,10,16,-6,0.0,0.6920756259802401,0.6832980714680553,HOU,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,33.0,25.9,0,0,1,0,0,0.0078,0.6999,0.0078,0,REG,closed,grass,Sunday,0,1.1779,0.479,0,CAR,0,0
2020_20_TB_GB,2020,20,2021-01-24,TB,GB,26,31,-5,0.0,0.6882823384911637,0.6882823384911637,GB,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,39.8,81.3,0,0,0,0,0,-0.0672,0.621,-0.0672,0,CON,outdoors,grass,Sunday,0,1.1657,0.4737,0,TB,0,0
2020_03_MIA_JAX,2020,3,2020-09-24,MIA,JAX,13,31,-18,0.0,0.6863546483230375,0.6377327914121403,JAX,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-2.2,-42.6,0,0,1,0,0,-0.1214,0.565,-0.1214,0,REG,outdoors,grass,Thursday,0,1.1595,0.4711,0,MIA,0,0
