game_id,season,week,gameday,away_team,home_team,home_score,away_score,result,home_win_actual,incumbent_home_win_prob,predicted_winner,confidence_bucket,model_version,feature_set,calibration_method,caution_qb_change,caution_neutral,caution_early_season,caution_missing_features,caution_model_market_disagreement,market_model_diff,market_prob_diagnostic,market_minus_model_diagnostic,qb_change_flag,game_type,roof,surface,weekday,div_game,log_loss,brier,correct,actual_winner,is_favorite_correct,is_underdog_correct
2025_05_TEN_ARI,2025,5,2025-10-05,TEN,ARI,21,22,-1,0.0,0.6923498289289575,ARI,65-70,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0845,0.7768,0.0845,0,REG,closed,grass,Sunday,0,1.1788,0.4793,0,TEN,0,0
2025_12_ATL_NO,2025,12,2025-11-23,ATL,NO,10,24,-14,0.0,0.6837019764798971,NO,65-70,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),1,0,0,0,1,-0.1576,0.5261,-0.1576,1,REG,dome,sportturf,Sunday,1,1.1511,0.4674,0,ATL,0,0
2025_06_BUF_ATL,2025,6,2025-10-13,BUF,ATL,24,14,10,1.0,0.3175812368508315,BUF,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0377,0.3553,0.0377,0,REG,closed,fieldturf,Monday,0,1.147,0.4657,0,ATL,0,0
2025_13_CHI_PHI,2025,13,2025-11-28,CHI,PHI,15,24,-9,0.0,0.6801506181076323,PHI,65-70,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0607,0.7409,0.0607,0,REG,outdoors,grass,Friday,0,1.1399,0.4626,0,CHI,0,0
2025_18_CLE_CIN,2025,18,2026-01-04,CLE,CIN,18,20,-2,0.0,0.6799785330242575,CIN,65-70,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.1068,0.7867,0.1068,0,REG,outdoors,fieldturf,Sunday,1,1.1394,0.4624,0,CLE,0,0
2025_10_NO_CAR,2025,10,2025-11-09,NO,CAR,7,17,-10,0.0,0.6796850651447006,CAR,65-70,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0009,0.6806,0.0009,0,REG,outdoors,grass,Sunday,1,1.1385,0.462,0,NO,0,0
2025_18_DAL_NYG,2025,18,2026-01-04,DAL,NYG,34,17,17,1.0,0.341927772552166,DAL,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0584,0.4004,0.0584,0,REG,outdoors,fieldturf,Sunday,1,1.0732,0.4331,0,NYG,0,0
2025_15_ATL_TB,2025,15,2025-12-11,ATL,TB,28,29,-1,0.0,0.6413816368066912,TB,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0637,0.705,0.0637,0,REG,outdoors,grass,Thursday,1,1.0255,0.4114,0,ATL,0,0
2025_05_KC_JAX,2025,5,2025-10-06,KC,JAX,31,28,3,1.0,0.359960327313491,KC,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0031,0.3631,0.0031,0,REG,outdoors,grass,Monday,0,1.0218,0.4097,0,JAX,0,0
2025_01_SF_SEA,2025,1,2025-09-07,SF,SEA,13,17,-4,0.0,0.6400134108392402,SEA,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,1,-0.1915,0.4486,-0.1915,0,REG,outdoors,fieldturf,Sunday,1,1.0217,0.4096,0,SF,0,0
2025_09_BAL_MIA,2025,9,2025-10-30,BAL,MIA,6,28,-22,0.0,0.6377933143604431,MIA,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),1,0,0,0,1,-0.4245,0.2133,-0.4245,1,REG,outdoors,grass,Thursday,0,1.0155,0.4068,0,BAL,0,0
2025_01_DET_GB,2025,1,2025-09-07,DET,GB,27,13,14,1.0,0.3630236940572586,DET,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,1,0.1587,0.5217,0.1587,0,REG,outdoors,grass,Sunday,1,1.0133,0.4057,0,GB,0,0
2025_03_DAL_CHI,2025,3,2025-09-21,DAL,CHI,31,14,17,1.0,0.363400917151176,DAL,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,0,0.1041,0.4675,0.1041,0,REG,outdoors,grass,Sunday,0,1.0122,0.4053,0,CHI,0,0
2025_14_TEN_CLE,2025,14,2025-12-07,TEN,CLE,29,31,-2,0.0,0.6325937524841069,CLE,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0121,0.6447,0.0121,0,REG,outdoors,grass,Sunday,0,1.0013,0.4002,0,TEN,0,0
2025_11_LAC_JAX,2025,11,2025-11-16,LAC,JAX,35,6,29,1.0,0.3675300367386737,LAC,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0495,0.417,0.0495,0,REG,outdoors,grass,Sunday,0,1.001,0.4,0,JAX,0,0
2025_11_SF_ARI,2025,11,2025-11-16,SF,ARI,22,41,-19,0.0,0.6301574899354415,ARI,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),1,0,0,0,1,-0.2611,0.3691,-0.2611,1,REG,closed,grass,Sunday,1,0.9947,0.3971,0,SF,0,0
2025_15_CAR_NO,2025,15,2025-12-14,CAR,NO,20,17,3,1.0,0.3709008410141532,CAR,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.057,0.4279,0.057,0,REG,dome,sportturf,Sunday,1,0.9918,0.3958,0,NO,0,0
2025_10_NE_TB,2025,10,2025-11-09,NE,TB,23,28,-5,0.0,0.6283871357319065,TB,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,-0.0563,0.5721,-0.0563,0,REG,outdoors,grass,Sunday,0,0.9899,0.3949,0,NE,0,0
2025_13_GB_DET,2025,13,2025-11-27,GB,DET,24,31,-7,0.0,0.6272416191331945,DET,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,-0.0442,0.583,-0.0442,0,REG,dome,fieldturf,Thursday,1,0.9868,0.3934,0,GB,0,0
2025_09_ARI_DAL,2025,9,2025-11-03,ARI,DAL,17,27,-10,0.0,0.6256647797751794,DAL,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,-0.0164,0.6092,-0.0164,0,REG,closed,matrixturf,Monday,0,0.9826,0.3915,0,ARI,0,0
2025_14_PIT_BAL,2025,14,2025-12-07,PIT,BAL,22,27,-5,0.0,0.611676473717804,BAL,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0885,0.7002,0.0885,0,REG,outdoors,grass,Sunday,1,0.9459,0.3741,0,PIT,0,0
2025_02_SF_NO,2025,2,2025-09-14,SF,NO,21,26,-5,0.0,0.6115052502759797,NO,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),1,0,1,0,1,-0.2111,0.4004,-0.2111,1,REG,dome,sportturf,Sunday,0,0.9455,0.3739,0,SF,0,0
2025_16_PIT_DET,2025,16,2025-12-21,PIT,DET,24,29,-5,0.0,0.6084626922783574,DET,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,1,0.1684,0.7768,0.1684,0,REG,dome,fieldturf,Sunday,0,0.9377,0.3702,0,PIT,0,0
2025_05_TB_SEA,2025,5,2025-10-05,TB,SEA,35,38,-3,0.0,0.6063084393934446,SEA,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0101,0.6164,0.0101,0,REG,outdoors,fieldturf,Sunday,0,0.9322,0.3676,0,TB,0,0
2025_18_DET_CHI,2025,18,2026-01-04,DET,CHI,16,19,-3,0.0,0.6059703039237311,CHI,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0105,0.6164,0.0105,0,REG,outdoors,grass,Sunday,1,0.9313,0.3672,0,DET,0,0
2025_03_ATL_CAR,2025,3,2025-09-21,ATL,CAR,30,0,30,1.0,0.3955117226093593,ATL,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,0,-0.0592,0.3364,-0.0592,0,REG,outdoors,grass,Sunday,1,0.9276,0.3654,0,CAR,0,0
2025_04_JAX_SF,2025,4,2025-09-28,JAX,SF,21,26,-5,0.0,0.6020411959955736,SF,60-65,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),1,0,1,0,0,0.0144,0.6164,0.0144,1,REG,outdoors,grass,Sunday,0,0.9214,0.3625,0,JAX,0,0
2025_08_CHI_BAL,2025,8,2025-10-26,CHI,BAL,30,16,14,1.0,0.4030908609788882,CHI,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),1,0,0,0,1,0.169,0.5721,0.169,1,REG,outdoors,grass,Sunday,0,0.9086,0.3563,0,BAL,0,0
2025_07_PIT_CIN,2025,7,2025-10-16,PIT,CIN,33,31,2,1.0,0.405019857451959,PIT,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,-0.0856,0.3194,-0.0856,0,REG,outdoors,fieldturf,Thursday,1,0.9038,0.354,0,CIN,0,0
2025_13_KC_DAL,2025,13,2025-11-27,KC,DAL,31,28,3,1.0,0.4061062178974108,KC,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,-0.0286,0.3775,-0.0286,0,REG,closed,matrixturf,Thursday,0,0.9011,0.3527,0,DAL,0,0
2025_08_MIA_ATL,2025,8,2025-10-26,MIA,ATL,10,34,-24,0.0,0.5921521342482641,ATL,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),1,0,0,0,1,0.1556,0.7478,0.1556,1,REG,closed,fieldturf,Sunday,0,0.8969,0.3506,0,MIA,0,0
2025_12_BUF_HOU,2025,12,2025-11-20,BUF,HOU,23,19,4,1.0,0.4119605823356252,BUF,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,-0.1028,0.3092,-0.1028,0,REG,closed,astroturf,Thursday,0,0.8868,0.3458,0,HOU,0,0
2025_14_PHI_LAC,2025,14,2025-12-08,PHI,LAC,22,19,3,1.0,0.415039302865201,PHI,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0632,0.4783,0.0632,0,REG,dome,matrixturf,Monday,0,0.8794,0.3422,0,LAC,0,0
2025_02_NE_MIA,2025,2,2025-09-14,NE,MIA,27,33,-6,0.0,0.5825484921958347,MIA,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,0,-0.0501,0.5325,-0.0501,0,REG,outdoors,grass,Sunday,1,0.8736,0.3394,0,NE,0,0
2025_17_PHI_BUF,2025,17,2025-12-28,PHI,BUF,12,13,-1,0.0,0.5770626514365466,BUF,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0267,0.6038,0.0267,0,REG,outdoors,a_turf,Sunday,0,0.8605,0.333,0,PHI,0,0
2025_17_HOU_LAC,2025,17,2025-12-27,HOU,LAC,16,20,-4,0.0,0.5683494695572205,LAC,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,-0.051,0.5174,-0.051,0,REG,dome,matrixturf,Saturday,0,0.8401,0.323,0,HOU,0,0
2025_05_HOU_BAL,2025,5,2025-10-05,HOU,BAL,10,44,-34,0.0,0.5663855453368423,BAL,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),1,0,0,0,0,-0.1384,0.4279,-0.1384,1,REG,outdoors,grass,Sunday,0,0.8356,0.3208,0,HOU,0,0
2025_10_CLE_NYJ,2025,10,2025-11-09,CLE,NYJ,27,20,7,1.0,0.4336175487849871,CLE,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),1,0,0,0,0,0.0236,0.4573,0.0236,1,REG,outdoors,fieldturf,Sunday,0,0.8356,0.3208,0,NYJ,0,0
2025_06_DET_KC,2025,6,2025-10-12,DET,KC,30,17,13,1.0,0.4357858059316591,DET,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.1277,0.5635,0.1277,0,REG,outdoors,grass,Sunday,0,0.8306,0.3183,0,KC,0,0
2025_16_CIN_MIA,2025,16,2025-12-21,CIN,MIA,21,45,-24,0.0,0.564134871816947,MIA,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),1,0,0,0,1,-0.2089,0.3553,-0.2089,1,REG,outdoors,grass,Sunday,0,0.8304,0.3182,0,CIN,0,0
2025_06_DAL_CAR,2025,6,2025-10-12,DAL,CAR,30,27,3,1.0,0.4377704297591442,DAL,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,-0.047,0.3908,-0.047,0,REG,outdoors,grass,Sunday,0,0.8261,0.3161,0,CAR,0,0
2025_02_SEA_PIT,2025,2,2025-09-14,SEA,PIT,17,31,-14,0.0,0.5599561717693023,PIT,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,0,0.071,0.6309,0.071,0,REG,outdoors,grass,Sunday,0,0.8209,0.3136,0,SEA,0,0
2025_05_MIA_CAR,2025,5,2025-10-05,MIA,CAR,27,24,3,1.0,0.4411994515894953,MIA,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0371,0.4783,0.0371,0,REG,outdoors,grass,Sunday,0,0.8183,0.3123,0,CAR,0,0
2025_13_ATL_NYJ,2025,13,2025-11-30,ATL,NYJ,27,24,3,1.0,0.4418253095456037,ATL,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,-0.0415,0.4004,-0.0415,0,REG,outdoors,fieldturf,Sunday,0,0.8168,0.3116,0,NYJ,0,0
2025_21_NE_DEN,2025,21,2026-01-25,NE,DEN,7,10,-3,0.0,0.5559194528777281,DEN,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),1,0,0,0,1,-0.2006,0.3553,-0.2006,1,CON,outdoors,grass,Sunday,0,0.8117,0.309,0,NE,0,0
2025_09_IND_PIT,2025,9,2025-11-02,IND,PIT,27,20,7,1.0,0.4442346723417321,IND,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,-0.0667,0.3775,-0.0667,0,REG,outdoors,grass,Sunday,0,0.8114,0.3089,0,PIT,0,0
2025_16_KC_TEN,2025,16,2025-12-21,KC,TEN,26,9,17,1.0,0.4475873592531421,KC,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),1,0,0,0,0,-0.0701,0.3775,-0.0701,1,REG,outdoors,grass,Sunday,0,0.8039,0.3052,0,TEN,0,0
2025_15_MIN_DAL,2025,15,2025-12-14,MIN,DAL,26,34,-8,0.0,0.5506460532846883,DAL,55-60,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.1451,0.6958,0.1451,0,REG,closed,matrixturf,Sunday,0,0.7999,0.3032,0,MIN,0,0
2025_07_MIA_CLE,2025,7,2025-10-19,MIA,CLE,31,6,25,1.0,0.4496594992912767,MIA,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.1224,0.5721,0.1224,0,REG,outdoors,grass,Sunday,0,0.7993,0.3029,0,CLE,0,0
2025_07_WAS_DAL,2025,7,2025-10-19,WAS,DAL,44,22,22,1.0,0.4504904254583282,WAS,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.082,0.5325,0.082,0,REG,closed,matrixturf,Sunday,1,0.7974,0.302,0,DAL,0,0
2025_05_NYG_NO,2025,5,2025-10-05,NYG,NO,26,14,12,1.0,0.4506276584497131,NYG,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.0711,0.5217,0.0711,0,REG,dome,sportturf,Sunday,0,0.7971,0.3018,0,NO,0,0
2025_04_CIN_DEN,2025,4,2025-09-29,CIN,DEN,28,3,25,1.0,0.4513269465530292,CIN,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,1,0.34,0.7914,0.34,0,REG,outdoors,grass,Monday,0,0.7956,0.301,0,DEN,0,0
2025_10_BAL_MIN,2025,10,2025-11-09,BAL,MIN,19,27,-8,0.0,0.5486418842677308,MIN,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,1,-0.2176,0.331,-0.2176,0,REG,dome,sportturf,Sunday,0,0.7955,0.301,0,BAL,0,0
2025_05_WAS_LAC,2025,5,2025-10-05,WAS,LAC,10,27,-17,0.0,0.5480278362847902,LAC,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.035,0.583,0.035,0,REG,dome,matrixturf,Sunday,0,0.7941,0.3003,0,WAS,0,0
2025_08_MIN_LAC,2025,8,2025-10-23,MIN,LAC,37,10,27,1.0,0.458161440895282,MIN,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.1456,0.6038,0.1456,0,REG,dome,matrixturf,Thursday,0,0.7805,0.2936,0,LAC,0,0
2025_03_HOU_JAX,2025,3,2025-09-21,HOU,JAX,17,10,7,1.0,0.4630068850602826,HOU,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,1,0,0,0.0695,0.5325,0.0695,0,REG,outdoors,grass,Sunday,1,0.77,0.2884,0,JAX,0,0
2025_14_HOU_KC,2025,14,2025-12-07,HOU,KC,10,20,-10,0.0,0.5360096156798204,KC,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,0.1215,0.6575,0.1215,0,REG,outdoors,grass,Sunday,0,0.7679,0.2873,0,HOU,0,0
2025_15_BUF_NE,2025,15,2025-12-14,BUF,NE,31,35,-4,0.0,0.535371559258851,NE,50-55,v2.0.0,qb_changed + rolling_mov_3,Platt (logistic on Elo prob + features),0,0,0,0,0,-0.0989,0.4365,-0.0989,0,REG,outdoors,fieldturf,Sunday,1,0.7665,0.2866,0,BUF,0,0
